bookID,title,authors,average_rating,isbn,isbn13
3531,The Tutor's First Love,George MacDonald-Michael R. Phillips,4.07,087123596X,9.78E+12
3532,First Love,Ivan Turgenev-Constance Garnett,3.79,974607894,9.78E+12
3536,Love @ First Site,Jane Moore,3.4,767916913,9.78E+12
3544,The Boy in White,Tessa Kay,2.33,037306232X,9.78E+12
3545,First Love  Second Chance,Amanda Clark,3.73,373706405,9.78E+12
3551,A Broken Bow,Martha Humphreys,3.4,373061781,9.78E+12
3554,The Modern Prince: Charles J. Haughey and the Quest for Power,Justin   O'Brien,3.5,1903582415,9.78E+12
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.9,717801330,9.78E+12
3559,From Beirut to Jerusalem,Thomas L. Friedman,4.11,385413726,9.78E+12
3562,Emily of New Moon (Emily  #1),L.M. Montgomery,4.1,055323370X,9.78E+12
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery-Mary Henley Rubio-Elizabeth Hillman Waterston,4.25,195421167,9.78E+12
3566,Against the Odds: Tales of Achievement,L.M. Montgomery-Rea Wilmshurst,3.84,553565923,9.78E+12
3574,Anne of Avonlea,L.M. Montgomery-Susan O'Malley,4.22,786180307,9.78E+12
3577,A Tangled Web,L.M. Montgomery,3.89,770422454,9.78E+12
3579,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,4.43,553609416,76783609419
3580,Pat of Silver Bush (Pat  #1),L.M. Montgomery,3.9,770422470,9.78E+12
3581,Sherlock Holmes: The Complete Novels and Stories  Volume I,Arthur Conan Doyle,4.47,553212419,9.78E+12
3582,The New Annotated Sherlock Holmes: The Complete Short Stories,Arthur Conan Doyle-Leslie S. Klinger,4.63,393059162,9.78E+12
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle-Leslie S. Klinger,4.54,039305800X,9.78E+12
3584,The Science of Sherlock Holmes: From Baskerville Hall to the Valley of Fear  the Real Forensics Behind the Great Detective's Greatest Cases,E.J. Wagner,4.22,471648795,9.78E+12
3585,Sherlock Holmes: A Baker Street Dozen,Arthur Conan Doyle-John Gielgud-Ralph Richardson-Orson Welles,3.98,1598870297,9.78E+12
3587,Sherlock Holmes: The Unauthorized Biography,Nick Rennison,4.26,871139472,9.78E+12
3588,The Adventures of Sherlock Holmes,Arthur Conan Doyle-Eoin Colfer,4.31,439574285,9.78E+12
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle-Paul Bachem,4.18,448409577,9.78E+12
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,517174960,9.78E+12
3600,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle-Kyle Freeman,4.49,1593082037,9.78E+12
3603,Personal Finance For Dummies,Eric Tyson,3.77,470038322,9.78E+12
3604,Personal Finance for Dummies,Eric Tyson-Rich Tennant,3.77,764525905,9.78E+12
3631,Catching Alice,Clare Naylor,3.35,449005577,9.78E+12
3635,The Dream Giver,Bruce H. Wilkinson-David Kopp-Heather Harpham Kopp,4.25,159052201X,9.78E+12
3636,The Giver,Lois Lowry,4.12,385732554,9.78E+12
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain-Andrew Glass,3.83,64401685,9.78E+12
3640,Indian Givers: How the Indians of the Americas Transformed the World,Jack Weatherford,4.12,449904962,9.78E+12
3645,Drina Dances in Paris,Jean Estoril-Mabel Esther Allan,4.16,750012668,9.78E+12
3649,The Last Life,Claire Messud,3.56,156011654,9.78E+12
3650,The Hunters,Claire Messud,3.4,330488155,9.78E+12
3651,When the World Was Steady,Claire Messud,3.17,964561107,9.78E+12
3656,The Sea,John Banville,3.51,1400097029,9.78E+12
3657,The Sea,John Banville,3.51,307263118,9.78E+12
3658,The Untouchable,John Banville,3.96,330339311,9.78E+12
3659,The Book of Evidence,John Banville,3.71,375725237,9.78E+12
3660,Athena (The Freddie Montgomery Trilogy  #3),John Banville,3.65,679736859,9.78E+12
3661,Doctor Copernicus  (Revolutions Trilogy  #1),John Banville,3.65,679737995,9.78E+12
3664,Shroud,John Banville,3.65,037572530X,9.78E+12
3665,Ghosts,John Banville,3.63,330371851,9.78E+12
3667,Aspects of the Novel,E.M. Forster-Oliver Stallybrass-Frank Kermode,3.83,141441690,9.78E+12
3679,On Beauty,Zadie Smith,3.72,143037749,9.78E+12
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,689875347,9.78E+12
3683,The Claiming of Sleeping Beauty (Sleeping Beauty  #1),A.N. Roquelaure-Anne Rice,3.28,451176987,9.78E+12
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas-Cindy Pearlman,3.37,452287650,9.78E+12
3685,Black Beauty,Anna Sewell-Ian Andrew,3.95,439228905,9.78E+12
3686,Truth and Beauty,Ann Patchett,3.94,60572159,9.78E+12
3687,The Life of Graham Greene  Vol. 1: 1904-1939,Norman Sherry,4.1,142004200,9.78E+12
3688,Complete Short Stories,Graham Greene-Pico Iyer,4.16,143039105,9.78E+12
3689,The Comedians,Graham Greene,3.97,99478374,9.78E+12
3690,The Power and the Glory,Graham Greene-John Updike,3.99,142437301,9.78E+12
3692,The Heart of the Matter,Graham Greene,3.99,99478420,9.78E+12
3693,Orient Express,Graham Greene-Christopher Hitchens,3.46,142437913,9.78E+12
3695,Journey Without Maps,Graham Greene-Paul Theroux,3.61,143039725,9.78E+12
3698,The Quiet American,Graham Greene-Robert  Stone,3.97,143039024,9.78E+12
3701,Collected Short Stories,Graham Greene,3.97,140186123,9.78E+12
3705,The Third Man & The Fallen Idol,Graham Greene,3.76,014018533X,9.78E+12
3707,The Tenth Man,Graham Greene,3.72,671019090,9.78E+12
3710,The Autograph Man,Zadie Smith,3.15,037570387X,9.78E+12
3711,White Teeth,Zadie Smith,3.76,375703861,9.78E+12
3713,Dientes blancos,Zadie Smith-Ana María de la Fuente,3.76,8478886869,9.79E+12
3714,Zähne zeigen,Zadie Smith-Ulrike Wasel-Klaus Timmermann,3.76,3426195461,9.78E+12
3717,Stranger than Fiction,Chuck Palahniuk,3.57,385722222,9.78E+12
3718,Stranger Than Fiction: True Stories,Chuck Palahniuk,3.57,385504489,9.78E+12
3726,The Hidden Persuaders,Vance Packard,3.89,671771620,9.78E+12
3731,Great Short Works of Herman Melville,Herman Melville-Warner Berthoff,4.02,60586540,9.78E+12
3732,Selected Poems of Herman Melville,Herman Melville-Robert Penn Warren,3.82,1567922694,9.78E+12
3733,Redburn / White-Jacket / Moby-Dick,Herman Melville-G. Thomas Tanselle,4.2,940450097,9.78E+12
3734,Pierre / Israel Potter / The Piazza Tales / The Confidence-Man / Uncollected Prose / Billy Budd,Herman Melville-G. Thomas Tanselle,4.19,940450240,9.78E+12
3736,Redburn,Herman Melville-Harold Beaver,3.61,140431055,9.78E+12
3737,Melville's Short Novels: Authoritative Texts  Contexts  Criticism,Herman Melville-Dan McCall,4,393976416,9.78E+12
3738,Typee / Omoo / Mardi,Herman Melville-G. Thomas Tanselle,3.61,940450003,9.78E+12
3739,Charlotte Sometimes,Penelope Farmer,4.09,99267195,9.78E+12
3740,Charlotte Sometimes,Penelope Farmer-Eleanor Cameron,4.09,440700248,9.78E+12
3741,Harriet The Spy,Louise Fitzhugh,3.95,7155026,9.78E+12
3743,Harriet Spies Again (Harriet the Spy Adventures  #1),Helen Ericson,3.83,440416884,9.78E+12
3744,Harriet the Spy  Double Agent (Harriet the Spy Adventures),Maya Gold,3.76,385327870,9.78E+12
3750,Moonraker (James Bond  #3),Ian Fleming,3.73,142002062,9.78E+12
3751,Moonraker's Bride,Madeleine Brent,4.3,449235947,9.78E+12
3754,Dr No / Moonraker / Thunderball / From Russia with Love / On Her Majesty's Secret Service / Goldfinger,Ian Fleming,3.98,862731585,9.78E+12
3755,Moonraker (James Bond #3),Ian Fleming,3.73,141002980,9.78E+12
3757,Doctor No (James Bond  #6),Ian Fleming,3.77,142002038,9.78E+12
3758,Casino Royale (James Bond  #1),Ian Fleming,3.74,014200202X,9.78E+12
3759,Goldfinger (James Bond  #7),Ian Fleming,3.81,142002046,9.78E+12
3760,Diamonds Are Forever (James Bond  #4),Ian Fleming,3.6,142002054,9.78E+12
3761,You Only Live Twice (James Bond  #12),Ian Fleming,3.75,142003271,9.78E+12
3762,On Her Majesty's Secret Service (James Bond  #11),Ian Fleming,3.96,142003255,9.78E+12
3763,Live and Let Die (James Bond  #2),Ian Fleming,3.63,142003239,9.78E+12
3764,From Russia With Love (James Bond  #5),Ian Fleming,3.89,142002070,9.78E+12
3765,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,3.55,142003298,9.78E+12
3766,On the Road,Jack Kerouac,3.63,140283293,9.78E+12
3768,Book of Sketches,Jack Kerouac-George Condo,3.78,142002151,9.78E+12
3769,The Dharma Bums,Jack Kerouac,3.93,141184884,9.78E+12
3770,Book of Haikus,Jack Kerouac,3.92,1904634001,9.78E+12
3774,The Subterraneans,Jack Kerouac,3.68,141184892,9.78E+12
3775,The Scripture of the Golden Eternity,Jack Kerouac-Anne Waldman-Eric Mottram,3.95,872862917,9.78E+12
3776,Ballet Shoes,Noel Streatfeild,4.07,1842552473,9.78E+12
3782,Theater Shoes (Shoes  #4),Noel Streatfeild-Diane Goode,4.02,679854347,9.78E+12
3784,Movie Shoes (Shoes  #6),Noel Streatfeild,4,440458153,9.78E+12
3787,Party Shoes (Shoes  #5),Noel Streatfeild,3.64,192752537,9.78E+12
3791,Thursday's Children,Rumer Godden,4.27,440987903,9.78E+12
3797,Miss Happiness and Miss Flower,Rumer Godden-Gary Blythe,4.28,1405088567,9.78E+12
3798,The River,Rumer Godden,3.94,330489992,9.78E+12
3799,The Dolls' House,Rumer Godden-Christian Birmingham,4,330442554,9.78E+12
3801,China Court: The Hours of a Country House,Rumer Godden,3.98,688117228,9.78E+12
3803,Rumer Godden,Anne Chisholm,3.83,330367471,9.78E+12
3804,Fairy Doll,Rumer Godden-Pauline Baynes,4.13,416458505,9.78E+12
3805,The Corrections,Jonathan Franzen,3.79,1841156736,9.78E+12
3806,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel-Stormie Omartian,3.93,1589971280,9.78E+12
3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,446679224,9.78E+12
3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.67,083082605X,9.78E+12
3820,An Original Sin,Nina Bangs,3.75,505523248,9.78E+12
3822,Aliens: Original Sin,Michael Jan Friedman,3.67,1595820159,7.62E+11
3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James-Christa Seibicke,3.92,345446666,9.78E+12
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,307275736,9.78E+12
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,571204104,9.78E+12
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,571204201,9.78E+12
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,571204155,9.78E+12
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,1400096472,9.78E+12
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.94,345442121,9.78E+12
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.94,743219570,9.78E+12
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4,743219619,9.78E+12
3834,Innocent Blood,P.D. James,3.69,743219635,9.78E+12
3835,Don Quixote,Miguel de Cervantes Saavedra-Edith Grossman-Harold Bloom,3.87,60934344,9.78E+12
3836,Don Quixote,Miguel de Cervantes Saavedra-Roberto González Echevarría-John Rutherford-Ernani Ssó,3.87,142437239,9.78E+12
3837,Don Quixote,Miguel de Cervantes Saavedra-Walter Starkie,3.87,451528905,9.78E+12
3840,Don Quixote,Miguel de Cervantes Saavedra-Tobias Smollett-Carlos Fuentes,3.87,037575699X,9.78E+12
3841,Lectures on Don Quixote,Vladimir Nabokov-Fredson Bowers-Guy Davenport-Miguel de Cervantes Saavedra-Samuel Putnam,3.9,156495406,9.78E+12
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.64,822004151,9.78E+12
3848,Desert Heat (Joanna Brady  #1),J.A. Jance,4,727861158,9.78E+12
3849,Kentucky Heat,Fern Michaels,4.19,821773682,9.78E+12
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.84,226443221,9.78E+12
3851,Texas Heat (Texas  #2),Fern Michaels,4.18,345449606,9.78E+12
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh-Sherri L. King-Lorie O'Clare-Jaci Burton,4.12,1843607409,9.78E+12
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,1582430152,9.78E+12
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,767915747,9.78E+12
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin-Michael Pollan,4.01,963810944,9.78E+12
3867,The History of Love,Nicole Krauss,3.92,393328627,9.78E+12
3869,A Brief History of Time,Stephen Hawking,4.16,553380168,9.78E+12
3870,A Short History of Nearly Everything,Bill Bryson,4.2,767923227,9.78E+12
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.02,895260476,9.78E+12
3872,A History of the World in 6 Glasses,Tom Standage,3.76,802715524,9.78E+12
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,517223120,9.78E+12
3874,The Sun Also Rises,Ernest Hemingway,3.82,684830515,9.78E+12
3875,The Sun Also Rises,Ernest Hemingway-William Hurt,3.82,743564413,9.78E+12
3880,L'Affaire Toutankhamon,Christian Jacq,3.67,2266052357,9.78E+12
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.06,764596861,9.78E+12
3895,The Barefoot Contessa Cookbook,Ina Garten-Melanie Acevedo,4.15,609602195,9.78E+12
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.5,792272668,9.78E+12
3914,Sylvia,Leonard Michaels-Diane Johnson,3.86,374271070,9.78E+12
3916,The Life Of Dashiell Hammett,Diane Johnson,3.7,070112766X,9.78E+12
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson-Carlos Milla Soler-Roberto Fernandez Sastre,2.87,8420466557,9.79E+12
3921,London is the Best City in America,Laura Dave,3.46,670037567,9.78E+12
3936,Dragonball Vol. 10 (Dragon Ball  #10),Akira Toriyama,4.37,408873453X,9.78E+12
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons-Carlos Alberto Gardini,4.23,8466617353,9.79E+12
3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.2,747236046,9.78E+12
3940,Supreme Power: Hyperion,J. Michael Straczynski-Dan Jurgens,3.42,785118950,9.78E+12
3942,Hyperion Cantos: Hyperion / The Fall of Hyperion,Dan Simmons,4.42,1568651759,9.78E+12
3943,The Hyperion Omnibus (Hyperion Cantos  #1-2),Dan Simmons,4.42,575076267,9.78E+12
3961,The Fall of Hyperion,Dan Simmons,4.2,074720344X,9.78E+12
3964,La Chute d'Hypérion,Dan Simmons-Guy Abadia,4.2,2221090276,9.78E+12
3965,Der Sturz von Hyperion,Dan Simmons,4.2,3453156390,9.78E+12
3966,Die Hyperion-Gesänge,Dan Simmons-Joachim Körber,4.42,3453215281,9.78E+12
3967,La Chute d'Hypérion II,Dan Simmons-Guy Abadia,4.43,2266111574,9.78E+12
3968,Endymion,Dan Simmons-Guy Abadia,4.16,2221089561,9.78E+12
3969,Hypérion 1,Dan Simmons,4.23,2266111396,9.78E+12
3970,La Chute d'Hypérion I,Dan Simmons,4.39,2266111566,9.78E+12
3971,La Caida de Hyperion,Dan Simmons,4.2,8440638736,9.79E+12
3972,Olympos (Ilium  #2),Dan Simmons,3.94,380817934,9.78E+12
3973,Ilium (Ilium  #1),Dan Simmons,4.02,380817926,9.78E+12
3974,The Terror,Dan Simmons,4.05,316017442,9.78E+12
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,60506040,9.78E+12
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.83,312989482,9.78E+12
3977,Endymion (Hyperion Cantos  #3),Dan Simmons,4.16,553572946,9.78E+12
3978,A Winter Haunting,Dan Simmons,3.59,380817160,9.78E+12
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,744583276,9.78E+12
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,312282990,9.78E+12
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon-Glen David Gold-Bill Sienkiewicz-Howard Chaykin-Gene Colan-Steve Lieber-Eric Wight-Kevin  McCarthy,3.46,159307171X,9.78E+12
3997,The Great House of God,Max Lucado,4.25,849942985,9.78E+12
4004,The Pilgrimage,Paulo Coelho-Alan R. Clarke,3.65,722534876,9.78E+12
4005,The Fifth Mountain,Paulo Coelho,3.62,722536542,9.78E+12
4006,The Valkyries,Paulo Coelho-Alan R. Clarke,3.31,722533942,9.78E+12
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho-Amanda Hopkinson-Nick Caistor,3.6,60527994,9.78E+12
4009,Nine Stories,J.D. Salinger,4.19,316767727,9.78E+12
4010,The First Forty-Nine Stories,Ernest Hemingway,3.99,99339218,9.78E+12
4012,Night Lives: Nine Stories of the Dark Fantastic,Phyllis Eisenstein-Alex Eisenstein,4.5,786249587,9.78E+12
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.95,753459647,9.78E+12
4021,American Psycho,Bret Easton Ellis-Mariano Antolín Rato,3.82,8495501473,9.79E+12
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9.78E+12
4025,From Russia with Love,Ian Fleming,3.89,141187603,9.78E+12
4030,From Russia With Love,Ian Fleming,3.89,340425628,9.78E+12
4031,Lunar Park,Bret Easton Ellis,3.62,375727272,9.78E+12
4035,The Burden of Proof,Scott Turow,4.06,446677124,9.78E+12
4042,Godless: The Church of Liberalism,Ann Coulter,3.31,1400054206,9.78E+12
4043,Godless,Pete Hautman,3.6,1416908161,9.78E+12
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.54,664228917,9.78E+12
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,4,60925752,9.78E+12
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.82,922729484,9.78E+12
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford-Deepak Chopra,4.11,452282179,9.78E+12
4069,Man's Search for Meaning,Viktor E. Frankl-Harold S. Kushner-William J. Winslade-Isle Lasch,4.36,080701429X,9.78E+12
4070,Man's Search for Meaning,Viktor E. Frankl-Gordon W. Allport-Ilse Lasch,4.36,807014265,9.78E+12
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.09,393058638,9.78E+12
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt-Dave Thomas,4.31,020161622X,9.78E+12
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman-Esther Derby,3.96,976694026,9.78E+12
4106,Blink 182,Anne Hoppus,4.41,859653234,9.78E+12
4108,I Blink: And Other Questions About My Body,Brigid Avison,3.93,753456109,9.78E+12
4117,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,3.9,689837143,9.78E+12
4119,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.84,1569246815,9.78E+12
4120,Great Good Food: Luscious Lower Fat Cooking,Julee Rosso,3.73,297832514,9.78E+12
4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins-Jerry I. Porras,3.98,60566108,9.78E+12
4127,Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher-William Ury,3.92,91493714,9.78E+12
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.87,446578843,9.78E+12
4136,Holidays on Ice,David Sedaris,3.93,316191299,9.78E+12
4137,Me Talk Pretty One Day,David Sedaris,3.98,349113912,9.78E+12
4138,Naked,David Sedaris,4.09,316777730,9.78E+12
4140,Children Playing Before a Statue of Hercules,David Sedaris-Richard Yates-Dorothy Parker-Joyce Carol Oates-Lorrie Moore-Flannery O'Connor-Amy Hempel-Akhil   Sharma-Tim Johnston-Tobias Wolff-Sarah Vowell-Charles Baxter-Jhumpa Lahiri-Katherine Mansfield-Alice Munro-Jean Thompson-Frank Gannon-Patricia Highsmith-Jincy Willett,3.69,743276124,9.78E+12
4143,Barrel Fever,David Sedaris,3.79,316779423,9.78E+12
4144,Bringing Down The House,Ben Mezrich,3.88,99468239,9.78E+12
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams-Peggy Matthews Rose,3.71,757305458,9.78E+12
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith-Phil   Jackson,3.86,830833293,9.78E+12
4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.15,312291566,9.78E+12
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4,037572740X,9.78E+12
4195,Journey To The East,Hermann Hesse,3.7,8173031010,9.79E+12
4199,Herman Hesse's Narcissus and Goldmund: A phenomenological view,Kathleen E. Digan,4.29,087700238X,9.78E+12
4200,White Teeth,Zadie Smith,3.76,140276335,9.78E+12
4204,White Teeth,Zadie Smith,3.76,1417626283,9.78E+12
4207,White Teeth,Zadie Smith,3.76,140297782,9.78E+12
4208,Der Vorleser,Bernhard Schlink,3.75,3257056087,9.78E+12
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.9,3518222635,9.78E+12
4218,Der Schatten des Windes,Carlos Ruiz Zafón,4.26,3458171703,9.78E+12
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,875168167,9.78E+12
4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,739326740,9.78E+12
4224,Illuminati (Robert Langdon  #1),Dan Brown-Axel Merz,3.88,3404770005,9.78E+12
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,743275063,9.78E+12
4229,Masks of the Illuminati,Robert Anton Wilson,4,044050306X,9.78E+12
